Unnamed: 0,EAN_UPC,Product_name,Closest_Category,Brand,GPT_estimated
774,8711200340033.0,"Knorr Feinschmecker Strauchtomaten Suppe, 16er Pack (16 x 500 ml)",Suppen,Knorr,Suppen
775,8710447895221.0,Knorr Instant 3er Cham  12x      KT,"Brühen, Bouillons & Würzmittel",Knorr,Fix Produkte | Knorr Deutschland
776,9000275780400.0,Knorr Grießdukaten (beliebte Suppeneinlage in ansprechender Form) 1er Pack (1 x 3kg),Suppen,Knorr,Suppen
777,8712423038103.0,"Knorr  Feinschmecker Schwäbische Flädle Suppe leckere schnelle, deftige Suppe ohne geschmacksverstärkende Zusatzstoffe 15x 2 Teller",Suppen,Knorr,Suppen
778,8714100433928.0,Knorr Knoblauch Sauce    8x250ml FL,"Grillsaucen, Ketchup & Mayo",Knorr,Grillsaucen
779,9000275718106.0,Knorr Gemüsegoldbouillon 15 kg,"Grillsaucen, Ketchup & Mayo",Knorr,Die Bio Gemüse Bouillon
781,4038700126962.0,Knorr Hüttenschmaus Fertiggericht Emmentaler Makkaroni leckeres Nudelgericht fertig in 10 Minuten 151 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
782,8720182429438.0,Knorr Fix Würzmischung Chili-Auflauf für einen leckeren Nudelauflauf ohne geschmacksverstärkende Zusatzstoffe 33 g 1 Stück,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
783,8718114954912.0,Knorr,Die Bio Gemüse Bouillon,Knorr,Fix Produkte | Knorr Deutschland
784,,"Knorr Kaiserteller Wiener Festtag, 15x74g",Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
785,4013300531231.0,Knorr  Knoblauch Sauce cremige Grillsauce mit mildem Geschmack 6x 250 ml,Sauces,Knorr,Grillsaucen
786,4000400117212.0,Knorr Tomaten Soße 3 x 250 ml 3x750ml,Sauces,Knorr,Sauces
787,8711200343096.0,Knorr Knorr Feinschmecker Tomate-Mozzarella 500ml 500ml,Suppen,Knorr,Sauces
789,9000275786105.0,"Knorr Schnittlauch Topfennockerl (Suppeneinlage mit feinem Schnnittlauch-Topfen Geschmack) 1er Pack (1 x 2,5 kg)",Salatzutaten,Knorr,Suppen
790,8710447878972.0,Knorr Suli 3T Champign  18x      BT,Fix Produkte | Knorr Deutschland,Knorr,"Brühen, Bouillons & Würzmittel"
791,8717163861837.0,Knorr Fix Würzmischung Hackbällchen Toskana für ein leckeres Gericht mit Hackfleisch ohne geschmacksverstärkende Zusatzstoffe 39 g,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
793,8712100426803.0,"Knorr Tomato Ideal Trockenmischung (für Tomaten Cremesuppen und Tomatensaucen) 1er Pack (1 x 2,7kg)",Suppen,Knorr,"Brühen, Bouillons & Würzmittel"
794,9000275422904.0,"Knorr Klare Suppe Pflanzlich, rein pflanzlich, 1er Pack (1 x 5kg)",Sauces,Knorr,Knorr Deutschland
795,8710447914069.0,Knorr Asia Snack Tom Kha Gai Noodles 1 Portion (8 x 65 g),Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
796,8714100943953.0,Knorr Asia Noodles Instant Nudeln Rind-Geschmack asiatisches Nudelgericht fertig in nur 4 Minuten 11x 68 g,Suppen,Knorr,Snacks & Fertiggerichte
797,8712566909117.0,Knorr  Suppenliebe Frühlingssuppe für Nudelsuppe mit leckerem Gemüse ohne geschmacksverstärkende Zusatzstoffe und Farbstoffe 14 x  3 Teller,Snacks & Fertiggerichte,Knorr,Suppen
798,,"Knorr Hühner Kraftbouillon Glas, 4,4 Liter, 10erPack",Die Bio Gemüse Bouillon,Knorr,"Brühen, Bouillons & Würzmittel"
799,4007801103936.0,"Knorr gebundene Ochsenschwanzsuppe Trockenmischung (mit Rosmarinnote) 1er Pack (1 x 2,7 kg)",Snacks & Fertiggerichte,Knorr,Suppen
800,,"Knorr Kaiserteller Lebernockerl, 12x67g",Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
801,4038700128164.0,Knorr Feinschmecker Pfifferling Sauce leckere hellbraune Soße ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück,Suppen,Knorr,Grillsaucen
803,8710522734650.0,Knorr  Big Pot Pasta Snack Käse & Sahne leckere Instant Nudeln fertig in nur 5 Minuten 92 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
804,8711327414938.0,Knorr  Pasta Snack Pilz & Rahm leckere Instant Nudeln fertig in nur 5 Minuten 63 g,Snacks & Fertiggerichte,Knorr,Snacks & Fertiggerichte
805,,"Knorr Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1er Pack (1 x 1kg) & Delikatess Sauce zu Braten (pur als Bratensoße, Soßenbinder und zum Verfeinern) 1 x 1 kg","Brühen, Bouillons & Würzmittel",Knorr,"Brühen, Bouillons & Würzmittel"
806,,"Knorr Hühner Kraftbouillon Hühnerbrühe (mit kräftigem Huhngeschmack) 1er Pack (1 x 1 kg) & Gemüse Kraftbouillon (Gemüsebrühe mit Suppengrün, rein pflanzlich, vegan) 1er Pack (1 x 1 kg)",Snacks & Fertiggerichte,Knorr,"Brühen, Bouillons & Würzmittel"
807,,"Knorr Hühner Kraftbouillon Hühnerbrühe (mit kräftigem Huhngeschmack) 1er Pack (1 x 1 kg) & Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1er Pack (1 x 1kg)",Natürlich Lecker!,Knorr,"Brühen, Bouillons & Würzmittel"
808,,"Knorr Hühner Kraftbouillon Hühnerbrühe (mit kräftigem Huhngeschmack) 1er Pack (1 x 1 kg) & Delikatess Sauce zu Braten (pur als Bratensoße, Soßenbinder und zum Verfeinern), 1er Pack (1 x 1 kg)",Salatzutaten,Knorr,Die Bio Gemüse Bouillon
809,8720182427700.0,Knorr Fix Würzmischung Mac & Cheese One Pot für einen leckeren Nudelauflauf ohne geschmacksverstärkende Zusatzstoffe 36 g 1 Stück,Natürlich Lecker!,Knorr,Fix Produkte | Knorr Deutschland
810,,"Knorr Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1x1kg & Bratenjus pastös (vielseitig anwendbar als klarer Bratensaft, Bratensoße und braune Soße) 1x0,4 kg","Brühen, Bouillons & Würzmittel",Knorr,"Brühen, Bouillons & Würzmittel"
811,,"Knorr Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1er Pack (1 x 1kg) & Gemüse Kraftbouillon (Gemüsebrühe mit Suppengrün, rein pflanzlich, vegan) 1er Pack (1 x 1 kg)","Brühen, Bouillons & Würzmittel",Knorr,"Brühen, Bouillons & Würzmittel"
813,,"Knorr Bundle Soße: Rahm Soße 1,75l, Jäger Soße 2l, Soße zu Braten 2,5l, Soße zu Braten Extra 2,5l",Sauces,Knorr,Fix Produkte | Knorr Deutschland
814,,"KnorrSnack Bar Nudeln in Tomate-Mozzarella-Sauce, 8er Pack (8 x 72 g) & Snack Bar Spaghetti Bolognese, 8er Pack (8 x 68 g)",Natürlich Lecker!,Knorr,Snacks & Fertiggerichte
815,,"Knorr Kartoffel Snack Speck & Zwiebeln (mit nachhaltig angebauten Kartoffeln), 8er Pack ( 8 x 58g ) & Snack Bar Spaghetti mit Käse Sahne Sauce, 8er Pack (8 x 71 g)",Suppen,Knorr,Snacks & Fertiggerichte
817,,"Knorr Pasta Snack Brokkoli-Käse-Sauce, 8 x 69 g + Knorr Pasta Snack Käse-Sahne-Sauce, 8 x 71 g",Snacks & Fertiggerichte,Knorr,Suppen
818,8714100823637.0,Knorr  Salatkrönung Küchenkräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen,Salatzutaten,Knorr,Salatzutaten
820,8720182422392.0,Knorr  Suppenliebe Marvel Avengers Suppe leckere schnelle Suppe für Kinder und Erwachsene mit natürlichen Zutaten 2 Portionen,Suppen,Knorr,Suppen
821,8714100823682.0,Knorr  Salatkrönung Griechische Art für leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen,Salatzutaten,Knorr,Salatzutaten
